Prop3*11180151*Id807045.CnC2Oil_L1*DLl_BZ@Prop3@Id807045.CnC2Oil_L1@30303,DLl_BZ@Prop3@Id807045.CnC2Oil_L1@30303,Trader
Prop3*11180151*Id807045.CnC2Oil_L1*ZZFG_CL@Prop3@Id807045.CnC2Oil_L1@30309,ZZFG_CL@Prop3@Id807045.CnC2Oil_L1@30309,Trader
Prop3*11180151*Id807045.CnC2Oil_L1*ZZTA_BZ@Prop3@Id807045.CnC2Oil_L1@30314,ZZTA_BZ@Prop3@Id807045.CnC2Oil_L1@30314,Trader
Prop3*11180151*Id807045.CnC2Oil_L1*ZZFG_BZ@Prop3@Id807045.CnC2Oil_L1@30308,ZZFG_BZ@Prop3@Id807045.CnC2Oil_L1@30308,Trader
Prop3*11180151*Id807045.CnC2Oil_L1*ZZFG_CL@Prop3@Id807045.CnC2Oil_L1@30310,ZZFG_CL@Prop3@Id807045.CnC2Oil_L1@30310,Trader
Prop3*11180151*Id807045.CnC2Oil_L1*ZZTA_CL@Prop3@Id807045.CnC2Oil_L1@30316,ZZTA_CL@Prop3@Id807045.CnC2Oil_L1@30316,Trader
Prop3*11180151*Id807045.CnC2Oil_L1*DLl_BZ@Prop3@Id807045.CnC2Oil_L1@30304,DLl_BZ@Prop3@Id807045.CnC2Oil_L1@30304,Trader
Prop3*11180151*Id807045.CnC2Oil_L1*ZZFG_BZ@Prop3@Id807045.CnC2Oil_L1@30307,ZZFG_BZ@Prop3@Id807045.CnC2Oil_L1@30307,Trader
Prop3*11180151*Id807045.BuFu3_V5L1,Id807045.BuFu3_V5L1,Strategy
Prop3*11180151*Id807045.BuFu3_V5L1*SQfu_CL@Prop3@Id807045.BuFu3_V5L1@29814,SQfu_CL@Prop3@Id807045.BuFu3_V5L1@29814,Trader
Prop3*11180151*Id807045.BuFu3_V5L1*SQfu_BZ@Prop3@Id807045.BuFu3_V5L1@29811,SQfu_BZ@Prop3@Id807045.BuFu3_V5L1@29811,Trader
Prop3*11180151*Id807045.BuFu3_V5L1*SQbu_BZ@Prop3@Id807045.BuFu3_V5L1@29802,SQbu_BZ@Prop3@Id807045.BuFu3_V5L1@29802,Trader
Prop3*11180151*Id807045.BuFu3_V5L1*SQbu_CL@Prop3@Id807045.BuFu3_V5L1@29804,SQbu_CL@Prop3@Id807045.BuFu3_V5L1@29804,Trader
Prop3*11180151*Id807045.BuFu3_V5L1*SQbu_CL@Prop3@Id807045.BuFu3_V5L1@29805,SQbu_CL@Prop3@Id807045.BuFu3_V5L1@29805,Trader
Prop3*11180151*Id807045.BuFu3_V5L1*SQfu_BZ@Prop3@Id807045.BuFu3_V5L1@29810,SQfu_BZ@Prop3@Id807045.BuFu3_V5L1@29810,Trader
Prop3*11180151*Id807045.BuFu3_V5L1*SQbu_BZ@Prop3@Id807045.BuFu3_V5L1@29801,SQbu_BZ@Prop3@Id807045.BuFu3_V5L1@29801,Trader
Prop3*11180151*Id807045.BuFu3_V5L1*SQfu_CL@Prop3@Id807045.BuFu3_V5L1@29813,SQfu_CL@Prop3@Id807045.BuFu3_V5L1@29813,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1N,CnCom.Id807012.BuFu3_V5L1N,Strategy
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1N*SQfu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1N@30410,SQfu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1N@30410,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1N*SQfu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1N@30414,SQfu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1N@30414,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1N*SQfu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1N@30411,SQfu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1N@30411,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1N*SQfu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1N@30413,SQfu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1N@30413,Trader
Prop3*11180151*Id807045.CnC2Oil_L1N,Id807045.CnC2Oil_L1N,Strategy
Prop3*11180151*Id807045.CnC2Oil_L1N*ZZFG_CL@Prop3@Id807045.CnC2Oil_L1N@30309,ZZFG_CL@Prop3@Id807045.CnC2Oil_L1N@30309,Trader
Prop3*11180151*Id807045.CnC2Oil_L1N*ZZFG_CL@Prop3@Id807045.CnC2Oil_L1N@30310,ZZFG_CL@Prop3@Id807045.CnC2Oil_L1N@30310,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1,CnCom.Id807012.BuFu3_V5L1,Strategy
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1*SQfu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1@30414,SQfu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1@30414,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1*SQfu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1@30410,SQfu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1@30410,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1*SQbu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1@30404,SQbu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1@30404,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1*SQfu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1@30411,SQfu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1@30411,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1*SQbu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1@30401,SQbu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1@30401,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1*SQfu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1@30413,SQfu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1@30413,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1*SQbu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1@30402,SQbu_BZ@Prop3@CnCom.Id807012.BuFu3_V5L1@30402,Trader
Prop3*11180151*CnCom.Id807012.BuFu3_V5L1*SQbu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1@30405,SQbu_CL@Prop3@CnCom.Id807012.BuFu3_V5L1@30405,Trader
Prop3*11180151*Id807045.BuFu3_V5L1N,Id807045.BuFu3_V5L1N,Strategy
Prop3*11180151*Id807045.BuFu3_V5L1N*SQfu_CL@Prop3@Id807045.BuFu3_V5L1N@29814,SQfu_CL@Prop3@Id807045.BuFu3_V5L1N@29814,Trader
Prop3*11180151*Id807045.BuFu3_V5L1N*SQfu_CL@Prop3@Id807045.BuFu3_V5L1N@29813,SQfu_CL@Prop3@Id807045.BuFu3_V5L1N@29813,Trader
Prop3*11180151*Id807045.BuFu3_V5L1N*SQfu_BZ@Prop3@Id807045.BuFu3_V5L1N@29811,SQfu_BZ@Prop3@Id807045.BuFu3_V5L1N@29811,Trader
Prop3*11180151*Id807045.BuFu3_V5L1N*SQfu_BZ@Prop3@Id807045.BuFu3_V5L1N@29810,SQfu_BZ@Prop3@Id807045.BuFu3_V5L1N@29810,Trader
KangQianHuiChong6,KangQianHuiChong6,Fund
KangQianHuiChong6*817518,817518,Account
KangQianHuiChong6*817518*CnCom.Id807045.IhIfGlb_MRS,CnCom.Id807045.IhIfGlb_MRS,Strategy
KangQianHuiChong6*817518*CnCom.Id807045.IhIfGlb_MRS*CSI300_SgxCN@KangQianHuiChong6@CnCom.Id807045.IhIfGlb_MRS@60107,CSI300_SgxCN@KangQianHuiChong6@CnCom.Id807045.IhIfGlb_MRS@60107,Trader
KangQianHuiChong6*817518*CnCom.Id807045.IhIfGlb_MRS*SSE50_SgxCN@KangQianHuiChong6@CnCom.Id807045.IhIfGlb_MRS@60115,SSE50_SgxCN@KangQianHuiChong6@CnCom.Id807045.IhIfGlb_MRS@60115,Trader
KangQianHuiChong6*817518*CnCom.Id807045.IhIfGlb_MRS*CSI300_HHI@KangQianHuiChong6@CnCom.Id807045.IhIfGlb_MRS@60101,CSI300_HHI@KangQianHuiChong6@CnCom.Id807045.IhIfGlb_MRS@60101,Trader
KangQianHuiChong6*817518*CnCom.Id807045.IhIfGlb_MRS*SSE50_HHI@KangQianHuiChong6@CnCom.Id807045.IhIfGlb_MRS@60110,SSE50_HHI@KangQianHuiChong6@CnCom.Id807045.IhIfGlb_MRS@60110,Trader
KangQianHuiChong6*817518*CnCom.Id807012.IhIfGlbL1,CnCom.Id807012.IhIfGlbL1,Strategy
KangQianHuiChong6*817518*CnCom.Id807012.IhIfGlbL1*SSE50_SgxCN@KangQianHuiChong6@CnCom.Id807012.IhIfGlbL1@60232,SSE50_SgxCN@KangQianHuiChong6@CnCom.Id807012.IhIfGlbL1@60232,Trader
KangQianHuiChong6*817518*CnCom.Id807012.IhIfGlbL1*CSI300_SgxCN@KangQianHuiChong6@CnCom.Id807012.IhIfGlbL1@60214,CSI300_SgxCN@KangQianHuiChong6@CnCom.Id807012.IhIfGlbL1@60214,Trader
KangQianHuiChong6*817518*CSI.Id807050.CsiCalDM4,CSI.Id807050.CsiCalDM4,Strategy
KangQianHuiChong6*817518*CSI.Id807050.CsiCalDM4*CSI300@KangQianHuiChong6@CSI.Id807050.CsiCalDM4@60902,CSI300@KangQianHuiChong6@CSI.Id807050.CsiCalDM4@60902,Trader
Prop6,Prop6,Fund
Prop6*00001076,00001076,Account
Prop6*00001076*CnCom.Id807045.IhIfIcIdxL1R,CnCom.Id807045.IhIfIcIdxL1R,Strategy
Prop6*00001076*CnCom.Id807045.IhIfIcIdxL1R*SgxCN_IdxsSse50@Prop6@CnCom.Id807045.IhIfIcIdxL1R@26608,SgxCN_IdxsSse50@Prop6@CnCom.Id807045.IhIfIcIdxL1R@26608,Trader
Prop6*00001076*Cn.Id807012.VsIdxL1,Cn.Id807012.VsIdxL1,Strategy
Prop6*00001076*Cn.Id807012.VsIdxL1*HHI_IdxHhi@Prop6@Cn.Id807012.VsIdxL1@26701,HHI_IdxHhi@Prop6@Cn.Id807012.VsIdxL1@26701,Trader
Prop6*00001076*CnCom.Id807045.VsIdxHhiL1,CnCom.Id807045.VsIdxHhiL1,Strategy
Prop6*00001076*CnCom.Id807045.VsIdxHhiL1*HHI_IdxHhi@Prop6@CnCom.Id807045.VsIdxHhiL1@60802,HHI_IdxHhi@Prop6@CnCom.Id807045.VsIdxHhiL1@60802,Trader
Prop5,Prop5,Fund
Prop5*1803801,1803801,Account
Prop5*1803801*CnCom.Id807045.WxNiS2L1,CnCom.Id807045.WxNiS2L1,Strategy
Prop5*1803801*CnCom.Id807045.WxNiS2L1*WxNi_SQni@Prop5@CnCom.Id807045.WxNiS2L1@61811,WxNi_SQni@Prop5@CnCom.Id807045.WxNiS2L1@61811,Trader
Prop5*1803801*CnCom.Id807045.WxNiS2L1*WxNi_SQni@Prop5@CnCom.Id807045.WxNiS2L1@61810,WxNi_SQni@Prop5@CnCom.Id807045.WxNiS2L1@61810,Trader
Prop5*1803801*CnCom.Id807045.WxNiS2L1*WxNi_SQni@Prop5@CnCom.Id807045.WxNiS2L1@61812,WxNi_SQni@Prop5@CnCom.Id807045.WxNiS2L1@61812,Trader
Prop5*11180151 - 180380,11180151 - 180380,Account
Prop5*11180151 - 180380*CnCom.Id807012.SQniWxNi,CnCom.Id807012.SQniWxNi,Strategy
Prop5*11180151 - 180380*CnCom.Id807012.SQniWxNi*SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58803,SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58803,Trader
Prop5*11180151 - 180380*CnCom.Id807012.SQniWxNi*SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58801,SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58801,Trader
Prop5*11180151 - 180380*CnCom.Id807012.SQniWxNi*SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58805,SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58805,Trader
Prop5*11180151 - 180380*CnCom.Id807012.SQniWxNi*SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58802-2,SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58802-2,Trader
Prop5*11180151 - 180380*CnCom.Id807012.SQniWxNi*SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58804,SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58804,Trader
Prop5*11180151 - 180380*CnCom.Id807012.SQniWxNi*SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58803-2,SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58803-2,Trader
Prop5*11180151 - 180380*CnCom.Id807012.SQniWxNi*SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58802,SQni_WxNi@Prop5@CnCom.Id807012.SQniWxNi@58802,Trader
Prop5*727393,727393,Account
Prop5*727393*Id807045_WxNi_V7L1N,Id807045_WxNi_V7L1N,Strategy
Prop5*727393*Id807045_WxNi_V7L1N*WxNi_SQni@Prop5@Id807045_WxNi_V7L1N@58402_Test,WxNi_SQni@Prop5@Id807045_WxNi_V7L1N@58402_Test,Trader
Prop5*727393*Id807045_WxNi_V7L1N*WxNi_SQni@Prop5@Id807045_WxNi_V7L1N@58401_Test,WxNi_SQni@Prop5@Id807045_WxNi_V7L1N@58401_Test,Trader
Prop5*1803801 - 727393,1803801 - 727393,Account
Prop5*1803801 - 727393*Id807045_WxNi_V7L1,Id807045_WxNi_V7L1,Strategy
Prop5*1803801 - 727393*Id807045_WxNi_V7L1*WxNi_SQni@Prop5@Id807045_WxNi_V7L1@58401_1,WxNi_SQni@Prop5@Id807045_WxNi_V7L1@58401_1,Trader
Prop5*1803801 - 727393*Id807045_WxNi_V7L1*WxNi_SQni@Prop5@Id807045_WxNi_V7L1@58402_Test,WxNi_SQni@Prop5@Id807045_WxNi_V7L1@58402_Test,Trader
Prop5*1803801 - 727393*Id807045_WxNi_V7L1*WxNi_SQni@Prop5@Id807045_WxNi_V7L1@58401_Test,WxNi_SQni@Prop5@Id807045_WxNi_V7L1@58401_Test,Trader
Prop5*11180151 - 1803801 - 1803802,11180151 - 1803801 - 1803802,Account
Prop5*11180151 - 1803801 - 1803802*CnCom.Id807012.WxNiQSL1,CnCom.Id807012.WxNiQSL1,Strategy
Prop5*11180151 - 1803801 - 1803802*CnCom.Id807012.WxNiQSL1*SQni_WxNi@Prop5@CnCom.Id807012.WxNiQSL1@60406,SQni_WxNi@Prop5@CnCom.Id807012.WxNiQSL1@60406,Trader
Prop5*11180151 - 1803801 - 1803802*CnCom.Id807012.WxNiQSL1*WxNi_SQni@Prop5@CnCom.Id807012.WxNiQSL1@60412,WxNi_SQni@Prop5@CnCom.Id807012.WxNiQSL1@60412,Trader
KangQian11,KangQian11,Fund
KangQian11*819236,819236,Account
KangQian11*819236*CnCom.Id807045.IhIfGlb_MRS,CnCom.Id807045.IhIfGlb_MRS,Strategy
KangQian11*819236*CnCom.Id807045.IhIfGlb_MRS*SSE50_SgxCN@KangQian11@CnCom.Id807045.IhIfGlb_MRS@60115,SSE50_SgxCN@KangQian11@CnCom.Id807045.IhIfGlb_MRS@60115,Trader
KangQian11*819236*CnCom.Id807045.IhIfGlb_MRS*CSI300_SgxCN@KangQian11@CnCom.Id807045.IhIfGlb_MRS@60107,CSI300_SgxCN@KangQian11@CnCom.Id807045.IhIfGlb_MRS@60107,Trader
KangQian11*819236*CnCom.Id807012.IhIfGlbL1,CnCom.Id807012.IhIfGlbL1,Strategy
KangQian11*819236*CnCom.Id807012.IhIfGlbL1*SSE50_SgxCN@KangQian11@CnCom.Id807012.IhIfGlbL1@60231,SSE50_SgxCN@KangQian11@CnCom.Id807012.IhIfGlbL1@60231,Trader
KangQian11*819236*CnCom.Id807012.CnOilS2L1,CnCom.Id807012.CnOilS2L1,Strategy
KangQian11*819236*CnCom.Id807012.CnOilS2L1*SQfu_SQsc@KangQian11@CnCom.Id807012.CnOilS2L1@61223,SQfu_SQsc@KangQian11@CnCom.Id807012.CnOilS2L1@61223,Trader
